index,Tweet,HS,stopwords,hastags,numerics,word_count,char_count,punctuation
5658,usir duta  myanmar  indonesia tanah air negeri  haram    teruntuk saudaraku umat buddha  ,1,0,0,0,20,89,0
5659,putra daerah  kemana  siliwangi   ganti ondel ondel  serius,1,0,0,0,13,59,0
5660,jelang pilihan kepala daerah    perhatian gubernur kalimantan,0,0,0,0,10,61,0
5661,kacung kacung   menampakkan  membela majikannya  cina keparat    proses hukum kacung  cari muka,1,0,0,0,20,95,0
5662,iya     diselidik jarang   sengaja follow akun tuyul  alasan,0,0,0,0,15,60,0
5663,guru privat  jakarta utara tk sekolah dasar   ujian nasional simak oi seleksi  masuk perguruan  negeri matematika fisika kimia biologi akuntansi ekonomi,0,0,0,0,26,152,0
5664,pribumi kristen  mendukung ahok    anti  manusia manusia bodoh  goblok sepe i steven hadisurya sulistyo,1,0,0,0,20,103,0
5665,renjun   cina  sih,0,0,0,0,6,18,0
5666,menganggapnya  enak haram bra i  kafir fix,1,0,0,0,9,42,0
5667,penyelenggaraan pameran adiwastra nusantara membuktikan kehadirannya  penggiat produk budaya kreasi indonesia diterima   konsisten berupaya mengangkat,0,0,0,0,18,150,0
5668,goreng  zon    naikan nilai prabowo apapun hajar  tabrak,1,0,0,0,13,56,0
5669,momentum pembacaan dukungan kiai ulama lampung  panglima santri senin 9 april jokowi cak imin posko join,0,0,0,1,17,104,0
5670,panitia pengawas pemilu garut terima puluhan aduan pelanggaran pilihan kepala daerah,0,0,0,0,11,84,0
5671,sih   geblek sehari  haha,0,0,0,0,7,25,0
5672,pemimpin kafir  ulama  berani menghardik    rakyat  tolak pemimpin kafir stop kriminalisasi ulama,1,0,0,0,18,97,0
5673,fiksi fakta realita fiktif apapun istilah narasi indonesia    kebenaran alquran     1 1 2 kebenaran   ditantang  allah  menirunya  1 surat     ajak  ahli  beriman,0,0,0,4,40,162,0
5674,99woojinn memanggil gue bodohi nw oojinprk memanggil gue bodoh nparjin memanggil gue bego  besok besok autis gue,0,0,0,0,18,112,0
5675,mahasiswa zaman old bersusah payah menurunkan rezim soeha o  mahasiswa zaman now berusaha paid mempromosikan          xb3,0,0,0,0,26,121,0
5676,sih fair  soeha o  soekarno    sala    dengarkan orang  memuja   soekarno  dengarkan partai komunis indonesia soeha o dengarkan golkar,0,0,0,0,30,134,0
5677,gengsi munafik pura 2   misi nya   gengsi  bilang  paksa    ahok djarot,0,0,0,1,20,71,0
5678,disuruh  sistem keamanan      algoritma sepe i hatimu  hatimu susah ditembus,0,0,0,0,17,76,0
5679,senja  lantaran rindu sendu   bisu jejakku  terkikis ombak biarlah  bekas   candu menyusahkanmu menghapus rindu rindu  batas jinggamu,0,0,0,0,25,133,0
5680,berencana terbitkan  peraturan gubernur pemerintah provinsi tegaskan rumah uang muka 0 rupiah   dijual,0,0,0,1,16,102,0
5681,langsung  main twitter sih bani bokep   kemarin hobi kritik presiden  pekerjaannya  coli  menonton bokep ya om miris         xf,1,0,0,0,32,127,0
5682,kredit pemilikan rumah  pegawai negeri sipil  anggota tentara nasional indonesia kepolisian republik indonesia  potong gaji bulanan,0,0,0,0,19,131,0
5683,iya  tuna  a inya cacat  terbilang kasar     memilih  teman tuli,0,0,0,0,18,64,0
5684,autis gara gara gigi gingsul pwj,0,0,0,0,6,32,0
5685,teman  tim  mengejar  kill musuh  mampus  tower tim  gundul,0,0,0,0,15,59,0
5686,kebenaran  diusung  kacau  dikalahkan kebatilan    sistematis terorganisir mari membangun jawa    tai yasin maimoen calon wakil gubernur jawa  2018 2023,0,0,0,2,29,152,0
5687,jilati memek,0,0,0,0,2,12,0
5688,retweet gadis medan kulum mengemut kontol enak  pacar  nhorny memek colok memek colok memek jembut memek becek,0,0,0,0,19,110,0
5689,umat islam ri  bersatu  sikap  tindakan  mengalahkan proxy asing  memenangkan perang asimetri konspirasi global cukong by chirpstory,0,0,0,0,22,132,0
5690,haha geblek   duit  ginting salah beli produk,0,0,0,0,10,45,0
5691,jokowi presiden muslim  kalangan pinggiran,0,0,0,0,6,42,0
5692,program studi terbaru  unp 1 pendidikan tari s1 2 pendidikan agama islam s1 3 teknik sipil s1 4 teknik mesin s1 5 statistika s1 6 teknologi pengindraan  d3 7 keperawatan d3,0,0,0,7,33,172,0
5693,beuh beda kelas,0,0,0,0,3,15,0
5694,55 kreasi kreatif  botol plastik bekas iva hardiana sinopsis rp75 000 00 buku gpu,0,0,0,3,15,81,0
5695,antek antek asing  bela polisi asing hidup kepolisian republik indonesia maju,0,0,0,0,12,77,0
5696,gue membacanya bajingan coba,0,0,0,0,4,28,0
5697,apapun   tuhan  senang  sikap    membenci    kafir mengikuti tafsir apapun kekufuran    orang beriman  mengabaikan akal sehat   memilih,0,0,0,0,32,135,0
5698,cabe cabean  nya  bahan bakar minyak  facebook   politik  tau  tau nya berita berita sampah pencitraan,1,0,0,0,22,102,0
5699,wakil presidennya  prabowo  stabil indonesia   sikut nyinyir    prabowo layak  wakil  ketahanan  pe ahanan indonesia    beliau  jokowi   prabowo   melindungi  antek,0,0,0,0,38,164,0
5700,spoiler running man 401 haha  menang wkwk kacrut,0,0,0,1,9,48,0
5701,wkwk  kak    pasang posternya   situ kristen stewa  cantik banget haha,0,0,0,0,17,70,0
5702,haaaaaa iya    ya  kibuli pakai asing  asing,0,0,0,0,12,44,0
5703,suu kyi antek komunis sindir suu kyi dute e menang nobel perdamaian,1,0,0,0,12,67,0
5704,wkwk geblek ih kesal,0,0,0,0,4,20,0
5705,tau  responnya    maju   muka   banget  beraninya atap mata,0,0,0,0,17,59,0
5706,besok  prabowo mencalonkan presiden   teriak teriak   pendidikan  dipercaya ya sekolah  dibakar    bangunkan,1,0,0,0,22,108,0
5707,presiden  generasi muda pergerakan mahasiswa islam indonesia zaman now berita selengkapnya,0,0,0,0,12,90,0
5708,bom,0,0,0,0,1,3,0
5709,saracen pengacara  asma dewi relawan anies sandi,1,0,0,0,8,48,0
5711,perhatian   genting   mulia presiden ri   menteri tenaga kerja ri  cc,0,0,0,0,17,69,0
5712,agama  islam hidup enak   cina hidup bergelimang  a  ,1,0,0,0,14,53,0
5713,korupsi e kartu tanda penduduk   jaman susilo bambang yudhoyono  tengku  ,1,0,0,0,15,73,0
5714,noob sok,0,0,0,0,2,8,0
5715,bu susi anggap kafilah     bu susi   sasaran    bawa perasaan  membelai pukat troll   membantu nelayan asing  mencuri ikan sebebas     dimaunya kali ya,0,0,0,0,38,151,0
5716,kementerian agama  membongkar   islam mendungukan membiadabkan umatnya,1,0,0,0,10,70,0
5717,tulah kening  yahudi mesti ramai orang benci,1,0,0,0,8,44,0
5718,rezim tukang klaim disebarkan media  buzzer  olah kerja jokowi    tanda tangan  ,1,0,0,0,18,80,0
5719,muslim  lihat posting   kebencian ditulis  kemajuan bangsa,0,0,0,0,11,58,0
5720,turunkan tirani   kalah  tirani ahok  tumbang tinggal   tugas,1,0,0,0,14,61,0
5721,pe amina  jual    pemutusan hubungan kerja  besaran   tenaga kerja asing asing  visa turis     ,0,0,0,0,26,95,0
5722,partai keadilan sejahtera   sadar  rakyat  percaya partai keadilan sejahtera   antek korupsi  kemunafikan,1,0,0,0,19,105,0
5723,anjir,0,0,0,0,1,5,0
5724,kwon soon young kasir     dibilang   diam     lakukan    melayani pelanggan  sasaran empuk  anak anak  penasaran  pipinya gembul banget  terkecuali matanya  sipit,0,0,0,0,39,162,0
5725,mengawal pendistribusian pupuk  sasaran   petani  musim tanam  2 dilaksanakan  badan usaha milik desa bina manfaat tlogorejo kepohbaru bojonegoro rencanakan dirikan kembangkan badan usaha milik desa menopang ekonomi rakyat,0,0,0,1,34,222,0
5726,karno  dikhianati partai komunis indonesia  partai komunis indonesia  mayoritas orang jawa  partai komunis indonesia  bantai     o   jawa    jokowi mewakili suara mayoritas jawa  pro asing,1,0,0,0,39,188,0
5727,diam lu bangkai,1,0,0,0,3,15,0
5728,ya     fan nya mino      menjatuhkan mino perek  antek antek nya  nih lost the receipts but still    baca   nya memutuskan  diam,0,0,0,0,37,128,0
5729,gue  menyesal  anak jorok ca walkman  tau kemana     mahal banget   walkman nih cita cita gue  banget   able   vinil biar  tua mengeteh  dengar vinil  merajut bikin taplak meja,0,0,0,0,44,176,0
5730,mahakarya borobudur 2018 event budaya be emak indonesia berkain  bentuk batik fashion performing a    perayaan world heritage day   r a kakak,0,0,0,1,27,141,0
5731,culun  pasangan lovren mignolet,0,0,0,0,5,31,0
5732,nekat  terciduk  framing  jokowi diktator amp anti islam  ,1,0,0,0,13,58,0
5733,gue   diving sarap,0,0,0,0,5,18,0
5734,relawan berlin mendukung anis matta  presiden republik indonesia   kalangan hijaber model keluarga global mahasiswa     percaya  anis matta,0,0,0,0,25,139,0
5735,anggota dewan perwakilan rakyat  amnesia parah     memilih   diwakili orang  wkwk,0,0,0,0,18,81,0
5736,mayoritas citizen    wajib kawin but   islam  dok  pon   terikut  allahu akbar pesan,0,0,0,0,22,84,0
5737,horas horas horas   kapal feri presiden mengunjungi pulau samosir  rangkaian kunjungan kerja presiden  sambut  upacara adat samosir  pekikan horas horas horas,0,0,0,0,27,158,0
5738,tergantikan    gubernur jaka a tumbang   anies  bang sandi    presiden  insya allah  beralih   prabowo  2019  2019 ganti presiden,1,0,0,2,32,129,0
5739,ya ampun skripsiku  budaya populer,0,0,0,0,6,34,0
5740,serius rakyat  tau menau  sabah sarawak tentara nasional indonesia    tau dikasih tau mas nya         alasannya    kali  sepe i tari pendet  iklan pariwisata malaysia banner iklan tenaga kerja indonesia dijual,0,0,0,0,47,209,0
5741,tau bacot  dibacoti   bacot,1,0,0,0,7,27,0
5742,sih  kapitalisme haha dasar antek antek komunis,1,0,0,0,8,47,0
5743,tai  adek adek  youtuber plokis  bocah bocah au,0,0,0,0,11,47,0
5744,gubernur pribumi  ya 2019 ganti presiden,1,0,0,1,7,40,0
5745,prancis inggris prancis cacat  lini inggris  kebingungan    pemain muda   diandalkan,0,0,0,0,17,84,0
5746,susilo bambang yudhoyono era kemana duit negara proyek mangkrak,1,0,0,0,9,63,0
5747,lembaga survei nya   tim jokowi  independensi nya  ragu,1,0,0,0,12,55,0
5748,cebong  pikir    bikin jalan   km   habis   satpam rupiah,1,0,0,0,18,57,0
5749,mental  lgbt  is wujud    dilahirkan     disebabkan  kisah  pengaruh kebebasan  batasan  kian meluas manusia normal   mempe ahankan hak amalan normal,0,0,0,0,34,149,0
5750,be real munafik      pilih gaji  kerja sesuai passion  lingkungan kerja  mendukung  jatuhi  nyaman     stres   pilih kerja   sesuai passion,0,0,0,0,36,139,0
5751,saudara mengaji bondowoso yu  mengaji pahalanya  hadiahkan   guru  ulama nu  keluarga,0,0,0,0,17,85,0
5752,ragu ganyang partai komunis indonesia,1,0,0,0,5,37,0
5753,cacat aturan mainnya as produk nya  hatimu   nya  terasalah nikmatnya   hikmah keimanan,0,0,0,0,18,87,0
5754,haha muka banci kecoa kafir z               xa3,1,0,0,0,21,47,0
5755,bidik penista  ulama,0,0,0,0,4,20,0
5756,onta burak  kendaraan   surga ya iyalah,0,0,0,0,9,39,0
5757,badan eksekutif mahasiswa sih   institut teknologi bandung kemana ya suaranya    rezim cebong,1,0,0,0,17,93,0
5758,sih ahok cina anjing kafir penista agama islam,1,0,0,0,8,46,0
5759,doa     bangsa  ajarkan  islam   partai keadilan sejahtera  mengakui  ai dakwah   genah ya allah  engkau kehendaki jokowi  berilah petunjuk  beliau  membawa bangsa   maju  engkau kehendaki,0,0,0,0,43,188,0
5760,kaum bani kampret   bereaksi negatif,1,0,0,0,7,36,0
5761,rakyat  menge i    agamanya  teror bom  aksi teror     berkuasa  republik,0,0,0,0,21,73,0
5762,retweeted sidogiri media    arab  latar  islam  kelahiran  perkembangannya beda   agama nasrani  yahudi   agama  lahir  timur   perkembangannya terja,0,0,0,0,33,149,0
5763,cinta indonesia 2019   jokowi  jokowi 2019  jokowi menang,0,0,0,2,12,57,0
5764,otak toilet otak babi  menerima ahok kafir  ahok kafir   menghina  anggap islam  sampah,1,0,0,0,19,87,0
5765,eh bodoh  porno acc  follow,0,0,0,0,7,27,0
5766,bagus  pemungutan suaranya penyisihan  final ditunggu  deh,0,0,0,0,10,58,0
5767,belaga pilon  cebong         scroll  handphone  doang    otak    ujung pantat       x9c,1,0,0,0,33,87,0
5768,botol fan   otak kali ya dongok nya kelewatan       x8f,1,0,0,0,17,55,0
5769,akun teman   buzzer politik calon gubernur  asyik asyik    bagikan berita buruk  lawan  asyik promo kampanye  tagar   calon enak banget,0,0,0,0,30,135,0
5770,tentara nasional indonesia menyerukan menonton  puluh detik  pemerintah  pro komunis partai komunis indonesia,1,0,0,0,16,109,0
5771,eh  sok mengintai dilan milea  bajingan,0,0,0,0,8,39,0
5772,sipit          nih mesti  capslock,0,0,0,0,14,34,0
5773,kristen suriah  arab islam memakai sebutan alah allah     bukti literatur  suriah    arab islam,0,0,0,0,22,95,0
5774,cina anjing hypertext transfer protocol over secure socket layer t co zm1bsjaiha,1,0,0,0,12,80,0
5775,mentang mentang didanai kafir  mentang mentang aparat pro,1,0,0,0,9,57,0
5776,dapatkan apresiasi rezim muhammad zohri mesti   nama nama ikan   sepeda,0,0,0,0,14,71,0
5777,oi anjing ibumu pelacur ya   kelakuan  bejat dasar anak haram wkwk,1,0,0,0,14,66,0
5778,pengalamannya  birokrat  masyarakat  memilih syamsuar  gubernur riau,0,0,0,0,11,68,0
5779,gembel benaran cantik  wkwk  nya    makan,0,0,0,0,11,41,0
5780,a  rai mantra  bersyukur  gubernur  wakil gubernur  keluarga kayak mantrake a,0,0,0,0,16,77,0
5781,kesalahan jokowi  ahok sih babi ateis hypertext transfer protocol over secure socket layer t co v2grcuesti,1,0,0,0,17,106,0
5782,lt  ya not save for work   gencat genjot doang   namanya not save for work    aman  anak   umur t,0,0,0,0,29,97,0
5783,inspirasi  generasi milenial generasi muda anak bangsa         kemauan  fokus tetaplah bersahaja  hati hati   ujian  a  tahta   waspada,0,0,0,0,34,135,0
5784,bedanya ngentot  ngewe       x9,0,0,0,0,11,31,0
5785,oh   antek nya komunis,1,0,0,0,6,22,0
5786,dibedakan  pecundang  negeri   nasionalis  membela negara orang pintar   nasionalis  orang bodoh     nasionalis   paham si,0,0,0,0,28,122,0
5787,sesungguhnya cinta  buta   melumpuhkan logika mario teguh,0,0,0,0,10,57,0
5788,orang keturunan cina  gubernur  bermasalah  indonesia   berbicara orang padang  presiden singapura,1,0,0,0,17,98,0
5789,bodoh  mengganggu kesayangan gue        xa3       xa3       x92       x92,0,0,0,0,34,73,0
5790,jancuk jancuk,0,0,0,0,2,13,0
5791,bandara internasional  ajati  harapkan  diuji coba   mei 2018 bandara   menampung  5 6 juta penumpang tahap i terbesar   soekarno hatta semoga bandara   konkret  menggerakkan perekonomian  si,0,0,0,3,39,191,0
5792,apapun dibentuk  mendukung rezim panik  lupa ya 2019 ganti presiden,1,0,0,1,12,67,0
5793,wkwk  gila bang memikirkan kuping,0,0,0,0,6,33,0
5794,sepe i      bicara agama  sekelilingnya   menakutkan   diskusi  agama  menenangkan   menciptakan umat jemaat  gampang mengamuk,0,0,0,0,29,126,0
5795,penguasaan bahasa melayu  kalangan bangsa cina      menghafal   paham   dihafal,0,0,0,0,19,79,0
5796,sistem demokrasi terpimpin soekarno  berakibat  perseteruan politik ideologi  partai komunis indonesia  tentara nasional indonesia  peristiwa berdarah  dikenal  gerakan 30 september 1965 gerakan 30 september partai komunis indonesia,0,0,0,3,34,232,0
5797,yeuhhh dasar pucuk kontol,1,0,0,0,4,25,0
5798,kafir tulen  memilih fuck,1,0,0,0,5,25,0
5799,menganggap non muslim    kafir harbi  jihad  a inya  perang,0,0,0,0,15,59,0
5800,muhammad mengakui nabi  silakan    merampas hak orang  mengaku nabi,1,0,0,0,14,67,0
5802,berusaha mendamaikan    slogan  is cantik nya orang orang gendut  sumber pendapatan terbesar negara nya  perokok  ,0,0,0,0,23,114,0
5803,mengajak terjun langsung  kehidupan nyata masyarakat  melatih kepekaan sosial budaya ekonomi politik     meningkatkan indeks prestasi kumulatif indeks pengembangan kolektif  diterapkan  melulu prestasi kumulatif theoretical,0,0,0,0,32,223,0
5804,tau malu nih cina  angkat kaki  istana,1,0,0,0,9,38,0
5805,berhutang   51 saham federasi mountaineering indonesia    2021 perpanjangan kontrak federasi mountaineering indonesia  habis    federasi mountaineering indonesia   milik negara kesatuan republik indonesia  bentuk ketololan rezim,1,0,0,2,36,228,0
5806,cocot,1,0,0,0,1,5,0
5807,mantap selamat  2019 ganti presiden 2019 presiden,1,0,0,2,8,49,0
5808,twit gue  udik kayaknya   dididik  keras,0,0,0,0,10,40,0
5809,babi    nih haihhh,1,0,0,0,6,18,0
5810,anak partai komunis indonesia  pro syiah  antek asing  diktator komunis  kebijakan neoliberal,1,0,0,0,16,93,0
5811,pimpin salat kepala imam masjid sidoarjo dipukul kapak  semoga murni tindakan kriminal  pekerjaan orang gila  nih,0,0,0,0,19,113,0
5812,2017 ahok dilengserkan misi  2018 lengserkan jokowi jaka akece,1,0,0,2,10,62,0
5813,alaaa bodoh asing nih,1,0,0,0,4,21,0
5814,ekonomi   laaa     pikir  mne natural killer majukan hidup,0,0,0,0,15,58,0
5815,lengserkan    mengotot  reklamasi,1,0,0,0,7,33,0
5816,deklarasi pilihan kepala daerah 2018 aman  anti hoaks perangkat desa kedungrejo jabon,0,0,0,1,13,85,0
5817,bhayangkara pembina keamanan  ketertiban masyarakat desa sidoarjo kepolisian sektor pringsewu kota brigadir polisi aris si sambang silaturahmi  kantor lembaga swadaya masyarakat gerakan masyarakat  indonesia    desa sidoarjo  mengajak  anggota gerakan masyarakat  indonesia  peran aktif menjaga keamanan  ketertiban masyarakat menjelang pilihan gubernur  wakil gubernur,0,0,0,0,54,369,0
5818,dikasih tau orang     mashup  taunya masuk ekonomi salah pilih,0,0,0,0,14,62,0
5819,memedulikan ocehan laki laki didepannya      be emu laki laki   oi  luas   sekian  mahasiswa   alan   bodoh  gue  dengar gue pakai headset   peduli  mengikuti langkah kaki,0,0,0,0,44,171,0
5820,gusur gus dur  amin rais  amin rais antek asing,0,0,0,0,11,47,0
5821,islam   ayat  muhammad  mutasyabihat    ulama  menafsirkan dajjal  simbol  kejahatan   menga ikan  fakta real  makhluk    ramai   ulama  menafsirkan bah,0,0,0,0,38,152,0
5822,suka lucu   orang bilang  ahok  penjara jakarta  hancur  bera i gubernur pengganti    becus  haha,1,0,0,0,24,97,0
5823,suka suka   anjing onta  kak biar  berkah hidupnya,0,0,0,0,12,50,0
5824,penguasa mempelajari kalbu  bisu  venus,0,0,0,0,7,39,0
5825,besok  prabowo  mencalonkan presiden  teriak teriak  indonesia bebas korupsi  dipercaya ya  fadli apes  dimarahi,1,0,0,0,21,112,0
5826,teras saksi bisu ya maddie  duh khawatir   dicka nih,0,0,0,0,12,52,0
5827,salah  pendukung mafia koruptor  penista agama  gerombolan banci titot lakukan bidikan  arah,1,0,0,0,16,92,0
5828,gunanya cebong   mangap xc2 xb2  kolam butek,1,0,0,0,10,44,0
5829,stw bali erma suka kontol  ,0,0,0,0,7,27,0
5830,ppp persoalkan penghayat kepercayaan masuk kolom agama kartu tanda penduduk ppp10sempurna romahurmuziy,0,0,0,0,12,102,0
5831,modul pendidikan agama katolik  budi peke i yesaya  sekolah dasar kelas 1 si  6,0,0,0,2,17,79,0
5832,kristen         kristen    orang kristen,0,0,0,0,15,40,0
5833,prabowo  bisanya koar koar pencitraan,1,0,0,0,6,37,0
5834,bunuh orang ahmadiyah syiah  partai komunis indonesia ya,1,0,0,0,9,56,0
5835,restoran pondok lele aksana cirebon kedatangan rombongan pemuda salah  gereja  kota cirebon    katolik    pelayan   kekurangan  akupun  bantu,0,0,0,0,29,141,0
5836,49 prabowo  gerombolannya   menandingi  isu  ,1,0,0,1,11,45,0
5837,entot adik mas ah ah  mas enjot memek adik,0,0,0,0,10,42,0
5838,bajingan  pants   p hankn,0,0,0,0,7,25,0
5839,baiknya beliau  mundur      berpolitik,1,0,0,0,10,38,0
5840,partai komunis indonesia maksudnya partai keadilan sejahtera,0,0,0,0,7,60,0
5841,isu partai komunis indonesia muncul  semangat fitnah obor rakyat partai keadilan sejahtera  pemilihan presiden 14    habis pikir  pimpinan redaksi orang  dijadikan direksi badan usaha milik negara blunder,1,0,0,1,34,204,0
5842,syetannn    suka mendengar suara azan   suka  orang berhijab     setan  keturunan iblis innalillah mirisnya,0,0,0,0,24,107,0
5843,menyebabkan agama cacat  hawa nafsu  asy shihab,0,0,0,0,9,47,0
5844,omongan ahok terbukti  anies sandi ingkar janji  reklamasi  ,1,0,0,0,12,60,0
5845,bersumpah  allah subhanahu wa taala benci kafir  lukman   menyebut islam damai  sunni lawan syiah berseteru,1,0,0,0,20,107,0
5846,mampus,0,0,0,0,1,6,0
